regret,eps_success,ndcg_at_k,spearman,kendall,dataset_id,seed
0.0,1.0,1.0,0.9795172092551401,0.9077153271387886,synth_grid_d15_k10_medoverlap,2
0.563589208618847,0.0,0.6074985730024584,0.46433028237221735,0.3218769340626402,openml_32,2
0.40382455366371584,0.0,0.6925078652552773,0.7605012980757754,0.6225842489071127,synth_mixed_shapes_2d,2
0.01704769805016415,0.0,0.9956047343725863,0.9540889999092981,0.8393104222296431,synth_ellipsoidal_d3_k3,2
0.060856217104168886,0.0,0.7237830993541181,0.7066001865205661,0.529239649073902,synth_swiss_roll_k3,2
0.1421455194950061,0.0,0.16263126096790054,0.17694371991059912,0.1271297506021202,synth_circles_n0.15_f0.7,2
0.010810274428993627,0.0,0.9860776795605913,0.9716511195384399,0.9167398537171759,synth_blobs_30d_10k,2
0.14883130665217148,0.0,0.8375486425927676,0.25487772851559487,0.21115846571096472,openml_40496,2
0.3438823712448565,0.0,0.4904998727024119,0.5345051887974677,0.39486750207399923,openml_1462,2
0.4323104920049767,0.0,0.3226715321315366,0.050434782608695654,0.057971014492753624,openml_6,2
0.013173287103065978,0.0,0.9955321452419957,0.9785851871656611,0.9404872680533656,synth_grid_d30_k6_lowoverlap,2
0.0314175681471624,0.0,0.7720487218439249,0.8094096722970495,0.6067094089132794,openml_37,2
0.058886486289051576,0.0,0.8734793623644629,0.7625704262783035,0.5601004664513813,openml_28,2
0.2012726590665515,0.0,0.44268286519605077,0.8497663595081509,0.6742419491134188,synth_uniform_noise_10d,2
0.5547128461456542,0.0,0.6250639181179055,0.7607551915090374,0.5676942713279443,synth_uniform_noise_2d,2
0.1682706424300446,0.0,0.06360551461219972,0.23925827876420264,0.15943932699173502,openml_40983,2
0.07552048593621741,0.0,0.882493236244839,0.9647418954304613,0.8498641304347826,img_mnist_digits_5k,2
0.015428940471107402,0.0,0.7364981255537923,0.8596756308869584,0.6761026991441736,openml_1487,3
0.0,1.0,1.0,0.9747174855099893,0.9007542341343342,synth_ellipsoidal_d20_k3,3
0.12110538119635689,0.0,0.6860081626989523,0.8374782990650296,0.6557801969932607,openml_41143,3
0.05773203351714799,0.0,0.33351631647449437,0.02522288194441812,0.01847974286725476,openml_41027,3
0.1613883003705361,0.0,0.6785129121140867,0.6275115091076362,0.4751702456721467,synth_blobs_high_overlap,3
0.09033004096816,0.0,0.9377749416470184,0.7471684468723429,0.5453269716531014,openml_15,3
0.0029070727058195,1.0,-3.398363314029943,-0.5919782011926658,-0.37457524015382276,openml_23381,3
0.08322234702349518,0.0,0.9386266758019745,0.9041672565849668,0.7279670005722082,synth_varying_density_5d,3
0.0061426843804733,1.0,0.27242201087972023,0.3,0.17391304347826086,openml_4135,3
0.01704769805016415,0.0,0.9956047343725863,0.9487811674481301,0.8446670104847983,synth_ellipsoidal_d3_k3,3
0.0119928533288403,0.0,0.9019637941619774,0.4171019515094793,0.29616026711185306,openml_4538,3
0.0497468824386188,0.0,0.9831278371403955,0.9564486584455255,0.879982545973837,synth_grid_d30_k10_lowoverlap,3
0.1262718322567894,0.0,0.9571736194515116,0.9778160453808754,0.9187476705180767,synth_grid_d30_k3_lowoverlap,3
0.1145021135455836,0.0,0.5803645368508301,0.328695652173913,0.2246376811594203,openml_6,3
0.3891027323444847,0.0,0.5876389468553848,0.5781178896131873,0.4079736895288137,synth_moons_noise0.15,3
0.038753935603837004,0.0,0.594156136881173,0.4453498998286919,0.29997987320259506,openml_1049,3
0.0,1.0,1.0,0.9590655512459607,0.8668844348242777,synth_grid_d5_k6_medoverlap,3
0.0,1.0,1.0,0.9767920008079999,0.9023678390369952,synth_grid_d5_k6_lowoverlap,3
0.0,1.0,1.0,0.8991679706120116,0.7989958057729721,synth_blobs_5d_k4,3
0.01780870176605165,0.0,0.9789102340194058,0.9490478073511783,0.8456977251091606,synth_aniso_10d_6k,3
0.011228291044220906,0.0,0.7237451835925358,0.8387047696325785,0.671071953010279,openml_1457,3
0.062154790208400534,0.0,0.9506977232832727,0.6814447224158908,0.5036855036855036,openml_40984,3
0.09243519622582591,0.0,0.8454864645837938,0.6769095697980684,0.5294117647058822,openml_1596,3
0.011175564249013701,0.0,0.5183455019303557,0.6367602330481855,0.47125743994499186,openml_40994,3
0.0984129653526014,0.0,0.6528461747661833,0.49362334139365893,0.35138794854434663,synth_spirals_3arms_n0.05,3
0.02183861503466278,0.0,0.9664101752603266,0.9761209541720282,0.893970893970894,openml_14,3
0.0,1.0,1.0,0.9825294732497233,0.911997927876483,synth_aniso_2d_4k,3
0.0,1.0,1.0,0.6623452530422163,0.4773370139319446,synth_circles_n0.10_f0.3,3
0.0,1.0,0.8357005176692236,0.9081270336141732,0.7418685121107266,img_mnist_digits_2k,3
0.0014717558162915534,1.0,0.9995008389952339,0.9766496305073477,0.9206278083961302,synth_grid_d30_k6_lowoverlap,3
0.0,1.0,1.0,0.9846979483112273,0.9336647142833209,synth_blobs_large_20d,3
0.0,1.0,1.0,0.9873942571717806,0.9261878165153686,synth_ellipsoidal_d10_k5,3
0.0590726772861363,0.0,0.5474567760672383,0.740389074666211,0.5515873015873015,openml_1480,3
0.04764132302463708,0.0,0.9481325557611991,0.9511357784516794,0.8400387784779447,openml_40979,3
0.19056358243854232,0.0,0.3578892022549571,-0.05476058711084492,-0.012311623464998207,openml_181,3
0.19371574222610344,0.0,0.8188854357500739,0.8943062665635133,0.7465324993200978,synth_subspace_5of50,3
0.06961480726132452,0.0,0.8832221898868492,0.9596607154313702,0.8462577783678895,openml_22,3
0.0,1.0,0.9875259347775985,0.9475926767273662,0.8490309418565114,synth_blobs_large_2d,3
0.0,1.0,0.9599703876277633,0.9011331789935422,0.7388451443569555,synth_density_varying_d5,3
0.06086973778388288,0.0,0.8271056017810867,0.4648511638239558,0.32554127264008753,synth_moons_noise0.30,3
0.03218458105739752,0.0,0.956418640742813,0.6799049191967524,0.5038402457757297,openml_18,3
0.2018365393826722,0.0,0.8819953614616127,0.9119388418998049,0.7624966939962973,openml_458,3
0.0568231605998367,0.0,0.08769088946352133,0.5602187306991249,0.3813291139240506,openml_40536,3
0.055035681909670786,0.0,0.9603561770485919,0.9404829436565734,0.8136082474226803,openml_1501,3
0.0,1.0,1.0,0.983860890640576,0.9248221335992658,synth_blobs_highd_50,3
0.02624003916364359,0.0,0.977907070503691,0.9642397952518027,0.861039264674876,synth_grid_d15_k6_highoverlap,3
0.1580141684122936,0.0,0.16590292889773348,0.2654878542363805,0.1617090427658969,synth_circles_n0.15_f0.7,4
0.08612188794794941,0.0,0.36158155589127333,0.38492881688757974,0.21648091860857815,synth_spirals_3arms_n0.20,4
0.016897003218774853,0.0,0.9817110328333291,0.9683263103168743,0.8914371856825581,synth_grid_d30_k6_medoverlap,4
0.0139301993422698,0.0,0.9941928062202348,0.9385740714031948,0.8065998073644997,synth_grid_d15_k6_highoverlap,4
0.2205972597861675,0.0,0.45171183857267894,0.3927894300272544,0.2830609212481427,openml_1476,4
0.015195193711993182,0.0,0.9859860688331008,0.9364204996540515,0.805188532135373,synth_imb_many_small_d15,4
0.0,1.0,1.0,0.9479892880341878,0.8394913447847341,synth_varying_density_5d,4
0.0561785787335468,0.0,0.09325760050795666,0.6539776750071555,0.5015822784810127,openml_40536,4
0.0045391464467615,1.0,0.6897189761955851,0.6718885987815492,0.5109489051094891,openml_1169,4
0.0362923609485567,0.0,0.1990279388378926,0.6466279149723343,0.4607684031258664,openml_40994,4
0.05464885086382498,0.0,0.9814652845230579,0.9827422079886402,0.9386986852507682,synth_blobs_50d_20k,4
0.1383874303594242,0.0,0.4679390564740823,0.6111456207294346,0.4840600952729937,openml_1038,4
0.2192490852992628,0.0,0.8040689526987784,0.9331210191082803,0.8095572733661279,openml_1510,4
0.15070322453134521,0.0,0.8479020587801791,0.8942393348510342,0.7241857241857242,openml_1478,4
0.022276120753992004,0.0,0.843408985652451,0.7965136182507839,0.6193525435787974,openml_1494,4
